,workload,strategy,task,time
130,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
131,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
132,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_DeleteModel",300.0
133,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_DeletePost",300.0
134,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_DeleteValid",300.0
135,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_InsertDelete",300.0
136,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_InsertInsert",300.0
137,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_InsertModel",300.0
138,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_InsertPost",300.0
139,RBT,NoRedRedGenerator,"RBT,swap_ad,test_prop_InsertValid",300.0
140,RBT,ParentsColorGenerator,"RBT,delete_4,test_prop_DeleteValid",300.0
141,RBT,ParentsColorGenerator,"RBT,delete_5,test_prop_DeleteDelete",5.782189000000001
142,RBT,ParentsColorGenerator,"RBT,delete_5,test_prop_DeleteInsert",0.020499
143,RBT,ParentsColorGenerator,"RBT,delete_5,test_prop_DeleteModel",0.326438
144,RBT,ParentsColorGenerator,"RBT,delete_5,test_prop_DeletePost",4.397933
145,RBT,ParentsColorGenerator,"RBT,delete_5,test_prop_InsertDelete",300.0
146,RBT,ParentsColorGenerator,"RBT,insert_1,test_prop_DeleteInsert",0.013653
147,RBT,ParentsColorGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0008500000000000001
148,RBT,ParentsColorGenerator,"RBT,insert_1,test_prop_InsertModel",0.001196
149,RBT,ParentsColorGenerator,"RBT,insert_1,test_prop_InsertPost",0.006643
150,RBT,ParentsColorGenerator,"RBT,insert_2,test_prop_DeleteInsert",0.011989000000000001
151,RBT,ParentsColorGenerator,"RBT,insert_2,test_prop_InsertDelete",0.024326999999999998
152,RBT,ParentsColorGenerator,"RBT,insert_2,test_prop_InsertInsert",0.00099
153,RBT,ParentsColorGenerator,"RBT,insert_2,test_prop_InsertModel",0.002767
154,RBT,ParentsColorGenerator,"RBT,insert_2,test_prop_InsertPost",0.012058
155,RBT,ParentsColorGenerator,"RBT,insert_3,test_prop_InsertDelete",0.138581999999999
156,RBT,ParentsColorGenerator,"RBT,insert_3,test_prop_InsertInsert",0.002022
157,RBT,ParentsColorGenerator,"RBT,insert_3,test_prop_InsertModel",0.004646
158,RBT,ParentsColorGenerator,"RBT,insert_3,test_prop_InsertPost",0.107874
159,RBT,ParentsColorGenerator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
160,RBT,ParentsColorGenerator,"RBT,miscolor_insert,test_prop_InsertValid",0.001986
161,RBT,ParentsColorGenerator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
162,RBT,ParentsColorGenerator,"RBT,miscolordelete,test_prop_DeleteValid",300.0
163,RBT,ParentsColorGenerator,"RBT,no_balance_insert_1,test_prop_InsertValid",300.0
164,RBT,ParentsColorGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",0.0026400000000000004
165,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
166,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
167,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_DeleteModel",300.0
168,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_DeletePost",300.0
169,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_DeleteValid",300.0
170,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_InsertDelete",300.0
171,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_InsertInsert",300.0
172,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_InsertModel",300.0
173,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_InsertPost",300.0
174,RBT,ParentsColorGenerator,"RBT,swap_ad,test_prop_InsertValid",300.0
175,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_4,test_prop_DeleteValid",300.0
176,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_5,test_prop_DeleteDelete",300.0
177,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_5,test_prop_DeleteInsert",300.0
178,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_5,test_prop_DeleteModel",300.0
179,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_5,test_prop_DeletePost",300.0
180,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,delete_5,test_prop_InsertDelete",300.0
