,workload,strategy,task,time
89,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,miscolor_balLeft,test_prop_DeleteValid",60.0
90,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,miscolor_insert,test_prop_InsertValid",0.000298
91,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,miscolor_join_2,test_prop_DeleteValid",60.0
92,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,miscolordelete,test_prop_DeleteValid",0.0011510000000000001
93,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,no_balance_insert_1,test_prop_InsertValid",0.001918
94,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,no_balance_insert_2,test_prop_InsertValid",0.005496
95,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_DeleteDelete",60.0
96,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_DeleteInsert",0.03857
97,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_DeleteModel",60.0
98,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_DeletePost",60.0
99,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_DeleteValid",60.0
100,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_InsertDelete",0.17379000000000003
101,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_InsertInsert",0.011337
102,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_InsertModel",0.022727
103,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_InsertPost",60.0
104,RBT,R_LSDEqLR30Sz6Bound10Generator,"RBT,swap_ad,test_prop_InsertValid",0.019101
105,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_4,test_prop_DeleteValid",60.0
106,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_5,test_prop_DeleteDelete",3.1814
107,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_5,test_prop_DeleteInsert",0.00093
108,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_5,test_prop_DeleteModel",0.025938
109,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_5,test_prop_DeletePost",0.09904
110,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,delete_5,test_prop_InsertDelete",0.031141
111,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_1,test_prop_DeleteInsert",0.000621
112,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_1,test_prop_InsertInsert",0.002039
113,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_1,test_prop_InsertModel",0.0006929999999990001
114,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_1,test_prop_InsertPost",0.020893000000000002
115,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_2,test_prop_DeleteInsert",0.020716000000000002
116,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_2,test_prop_InsertDelete",0.048598999999999004
117,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_2,test_prop_InsertInsert",0.0009249999999999999
118,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_2,test_prop_InsertModel",0.008383999999999999
119,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_2,test_prop_InsertPost",0.025928
120,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_3,test_prop_InsertDelete",0.138962
121,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_3,test_prop_InsertInsert",0.0036520000000000003
122,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_3,test_prop_InsertModel",0.013283999999999999
123,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,insert_3,test_prop_InsertPost",0.129462
124,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,miscolor_balLeft,test_prop_DeleteValid",60.0
125,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,miscolor_insert,test_prop_InsertValid",0.000571
126,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,miscolor_join_2,test_prop_DeleteValid",60.0
127,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,miscolordelete,test_prop_DeleteValid",0.0029590000000000003
